brand,name,location,view_direction,panorama_id,x,y,z,vr_link
ACQUADIPARMA,Acqua di Parma蓝色玻璃香水瓶,中央展台,f,1336083,-6.871,1.48,0.102,https://vr.aibee.cn/store/O8mlHKnzTO2mbOmY?pid=1336083&dirx=-6.871&diry=1.48&dirz=0.102
ACQUADIPARMA,Acqua di Parma多色陶瓷彩妆盘,墙面层架,f,1336083,-6.941,-0.121,0.218,https://vr.aibee.cn/store/O8mlHKnzTO2mbOmY?pid=1336083&dirx=-6.941&diry=-0.121&dirz=0.218
ACQUADIPARMA,Acqua di Parma黑色玻璃香水瓶,墙面层架,f,1336083,-6.877,0.023,0.523,https://vr.aibee.cn/store/O8mlHKnzTO2mbOmY?pid=1336083&dirx=-6.877&diry=0.023&dirz=0.523
ACQUADIPARMA,Acqua di Parma黄色陶瓷小香氛罐,墙面层架,f,1336083,-6.82,0.186,0.235,https://vr.aibee.cn/store/O8mlHKnzTO2mbOmY?pid=1336083&dirx=-6.82&diry=0.186&dirz=0.235
ACQUADIPARMA,Acqua di Parma黄色陶瓷香氛罐,中央圆桌,r,1336083,-8.239,2.696,0.348,https://vr.aibee.cn/store/O8mlHKnzTO2mbOmY?pid=1336083&dirx=-8.239&diry=2.696&dirz=0.348
ACQUADIPARMA,Acqua di Parma蓝白陶瓷花瓶,墙面层架,r,1336083,-9.487,2.612,0.87,https://vr.aibee.cn/store/O8mlHKnzTO2mbOmY?pid=1336083&dirx=-9.487&diry=2.612&dirz=0.87
ACQUADIPARMA,Acqua di Parma蓝色玻璃香水,中央岛台,f,1336084,-5.259,-0.511,-0.396,https://vr.aibee.cn/store/O8mlHKnzTO2mbOmY?pid=1336084&dirx=-5.259&diry=-0.511&dirz=-0.396
ACQUADIPARMA,Acqua di Parma黑色玻璃香水,中央岛台,f,1336084,-5.307,1.497,-0.743,https://vr.aibee.cn/store/O8mlHKnzTO2mbOmY?pid=1336084&dirx=-5.307&diry=1.497&dirz=-0.743
ACQUADIPARMA,Acqua di Parma白色玻璃香水,中央岛台,f,1336084,-5.298,-0.579,0.013,https://vr.aibee.cn/store/O8mlHKnzTO2mbOmY?pid=1336084&dirx=-5.298&diry=-0.579&dirz=0.013
ACQUADIPARMA,Acqua di Parma黄色纸质礼盒,墙面层架,f,1336084,-5.29,-0.566,0.6,https://vr.aibee.cn/store/O8mlHKnzTO2mbOmY?pid=1336084&dirx=-5.29&diry=-0.566&dirz=0.6
ACQUADIPARMA,Acqua di Parma白色带蓝盖护肤乳,墙面层架,f,1336084,-5.034,0.155,0.947,https://vr.aibee.cn/store/O8mlHKnzTO2mbOmY?pid=1336084&dirx=-5.034&diry=0.155&dirz=0.947
ACQUADIPARMA,Acqua di Parma白色带黄盖护肤乳,墙面层架,f,1336084,-5.032,0.17,0.947,https://vr.aibee.cn/store/O8mlHKnzTO2mbOmY?pid=1336084&dirx=-5.032&diry=0.17&dirz=0.947
ACQUADIPARMA,Acqua di Parma黑色瓶盖玻璃香水,墙面层架,f,1336084,-5.039,0.124,0.773,https://vr.aibee.cn/store/O8mlHKnzTO2mbOmY?pid=1336084&dirx=-5.039&diry=0.124&dirz=0.773
ACQUADIPARMA,Acqua di Parma黑色蜡质香薰蜡烛,中央岛台,b,1336084,-8.976,0.827,-0.184,https://vr.aibee.cn/store/O8mlHKnzTO2mbOmY?pid=1336084&dirx=-8.976&diry=0.827&dirz=-0.184
ACQUADIPARMA,Acqua di Parma黄色蜡质香薰蜡烛,中央岛台,b,1336084,-9.01,0.531,0.149,https://vr.aibee.cn/store/O8mlHKnzTO2mbOmY?pid=1336084&dirx=-9.01&diry=0.531&dirz=0.149
ACQUADIPARMA,红色花枝陶瓷摆件,中央圆桌,r,1336084,-6.98,2.452,0.33,https://vr.aibee.cn/store/O8mlHKnzTO2mbOmY?pid=1336084&dirx=-6.98&diry=2.452&dirz=0.33
ACQUADIPARMA,金色纸质礼盒,中央圆桌,r,1336084,-7.043,2.452,-0.057,https://vr.aibee.cn/store/O8mlHKnzTO2mbOmY?pid=1336084&dirx=-7.043&diry=2.452&dirz=-0.057
ACQUADIPARMA,金色包装商品,中央展台,f,1336085,-5.233,-2.099,-0.652,https://vr.aibee.cn/store/O8mlHKnzTO2mbOmY?pid=1336085&dirx=-5.233&diry=-2.099&dirz=-0.652
ACQUADIPARMA,Acqua di Parma黄色玻璃罐装蜡烛,中央展台,b,1336085,-8.305,0.463,-0.398,https://vr.aibee.cn/store/O8mlHKnzTO2mbOmY?pid=1336085&dirx=-8.305&diry=0.463&dirz=-0.398
ACQUADIPARMA,Acqua di Parma蓝色玻璃罐装蜡烛,中央展台,b,1336085,-8.584,0.028,-0.586,https://vr.aibee.cn/store/O8mlHKnzTO2mbOmY?pid=1336085&dirx=-8.584&diry=0.028&dirz=-0.586
ACQUADIPARMA,Acqua di Parma黑色玻璃罐装蜡烛,中央展台,b,1336085,-8.758,-0.573,-0.941,https://vr.aibee.cn/store/O8mlHKnzTO2mbOmY?pid=1336085&dirx=-8.758&diry=-0.573&dirz=-0.941
ACQUADIPARMA,Acqua di Parma蓝色玻璃香水瓶（大）,中央展台,b,1336085,-8.732,-0.418,-0.167,https://vr.aibee.cn/store/O8mlHKnzTO2mbOmY?pid=1336085&dirx=-8.732&diry=-0.418&dirz=-0.167
ACQUADIPARMA,红色花枝装饰摆件,中央展台,l,1336085,-5.729,-2.529,0.08,https://vr.aibee.cn/store/O8mlHKnzTO2mbOmY?pid=1336085&dirx=-5.729&diry=-2.529&dirz=0.08
ACQUADIPARMA,Acqua di Parma蓝色玻璃香水瓶（小）,中央展台,l,1336085,-5.852,-2.599,0.181,https://vr.aibee.cn/store/O8mlHKnzTO2mbOmY?pid=1336085&dirx=-5.852&diry=-2.599&dirz=0.181
ACQUADIPARMA,Acqua di Parma红色玻璃罐装蜡烛,中央展台,r,1336085,-7.009,1.162,-0.698,https://vr.aibee.cn/store/O8mlHKnzTO2mbOmY?pid=1336085&dirx=-7.009&diry=1.162&dirz=-0.698
apm,APM MONACO白色金属宝石项链,独立展台（几何底座）,b,1333521,-12.97,0.145,0.538,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333521&dirx=-12.97&diry=0.145&dirz=0.538
apm,APM MONACO白色金属宝石项链,独立展台（几何底座）,b,1333521,-12.891,-0.094,0.538,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333521&dirx=-12.891&diry=-0.094&dirz=0.538
apm,APM MONACO白色金属宝石项链,独立展台（几何底座）,b,1333521,-12.751,-0.374,0.538,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333521&dirx=-12.751&diry=-0.374&dirz=0.538
apm,APM MONACO白色金属宝石项链,独立展台（几何底座）,b,1333521,-12.548,-0.654,0.538,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333521&dirx=-12.548&diry=-0.654&dirz=0.538
apm,APM MONACO白色金属宝石项链,墙面嵌入式展示柜,f,1333521,-9.214,1.48,0.633,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333521&dirx=-9.214&diry=1.48&dirz=0.633
apm,APM MONACO白色金属宝石项链,墙面嵌入式展示柜,f,1333521,-9.486,1.92,0.617,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333521&dirx=-9.486&diry=1.92&dirz=0.617
apm,APM MONACO白色金属宝石项链,墙面嵌入式展示柜,l,1333521,-11.945,-1.125,0.617,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333521&dirx=-11.945&diry=-1.125&dirz=0.617
apm,APM MONACO白色金属宝石项链,墙面嵌入式展示柜,l,1333521,-11.489,-1.291,0.617,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333521&dirx=-11.489&diry=-1.291&dirz=0.617
apm,APM MONACO白色金属宝石项链,独立展台（几何底座）,r,1333521,-10.06,2.402,0.633,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333521&dirx=-10.06&diry=2.402&dirz=0.633
apm,APM MONACO白色金属宝石项链,独立展台（几何底座）,r,1333521,-10.375,2.544,0.633,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333521&dirx=-10.375&diry=2.544&dirz=0.633
apm,APM MONACO白色金属宝石项链,独立展台（几何底座）,r,1333521,-10.647,2.619,0.633,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333521&dirx=-10.647&diry=2.619&dirz=0.633
apm,APM MONACO白色金属宝石项链,独立展台（几何底座）,r,1333521,-10.865,2.65,0.633,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333521&dirx=-10.865&diry=2.65&dirz=0.633
apm,APM MONACO白色金属宝石项链,中央长桌展示柜,r,1333521,-11.685,2.549,0.586,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333521&dirx=-11.685&diry=2.549&dirz=0.586
apm,APM MONACO白色金属宝石项链,中央长桌展示柜,r,1333521,-11.903,2.46,0.586,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333521&dirx=-11.903&diry=2.46&dirz=0.586
apm,APM MONACO白色金属宝石项链,中央长桌展示柜,r,1333521,-12.109,2.346,0.586,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333521&dirx=-12.109&diry=2.346&dirz=0.586
apm,APM MONACO白色金属宝石项链,中央长桌展示柜,r,1333521,-12.312,2.198,0.586,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333521&dirx=-12.312&diry=2.198&dirz=0.586
apm,APM MONACO白色金属宝石项链,中央长桌展示柜,b,1333521,-12.879,1.437,0.475,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333521&dirx=-12.879&diry=1.437&dirz=0.475
apm,APM MONACO白色金属宝石项链,中央长桌展示柜,b,1333521,-12.953,1.23,0.475,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333521&dirx=-12.953&diry=1.23&dirz=0.475
apm,APM MONACO白色金属宝石项链,中央长桌展示柜,b,1333521,-13.005,1.017,0.475,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333521&dirx=-13.005&diry=1.017&dirz=0.475
apm,APM MONACO白色金属宝石项链,中央长桌展示柜,b,1333521,-12.767,-0.347,0.475,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333521&dirx=-12.767&diry=-0.347&dirz=0.475
apm,APM Monaco银色金属镶嵌白色宝石项链（独立展台展示）,独立展台（黑白几何纹立柱玻璃展柜）,b,1333522,-10.461,1.49,0.516,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333522&dirx=-10.461&diry=1.49&dirz=0.516
apm,APM Monaco银色金属镶嵌白色宝石项链（墙面展示柜人形架）,墙面黑色展示柜（人形模特展示）,f,1333522,-6.767,-0.023,0.579,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333522&dirx=-6.767&diry=-0.023&dirz=0.579
apm,APM Monaco珠宝组合（项链、戒指等）（中央展台）,中央展台（玻璃展示柜）,f,1333522,-6.744,1.168,0.142,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333522&dirx=-6.744&diry=1.168&dirz=0.142
apm,APM Monaco银色金属镶嵌白色宝石项链（独立展台展示2）,独立展台（黑白几何纹立柱玻璃展柜）,b,1333522,-10.581,1.183,0.516,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333522&dirx=-10.581&diry=1.183&dirz=0.516
apm,APM Monaco银色金属镶嵌白色宝石项链（独立展台展示3）,独立展台（黑白几何纹立柱玻璃展柜）,b,1333522,-10.642,0.907,0.516,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333522&dirx=-10.642&diry=0.907&dirz=0.516
apm,APM Monaco银色金属镶嵌白色宝石项链（独立展台展示4）,独立展台（黑白几何纹立柱玻璃展柜）,b,1333522,-10.662,0.704,0.516,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333522&dirx=-10.662&diry=0.704&dirz=0.516
apm,APM Monaco银色金属镶嵌白色宝石项链（墙面展示柜人形架2）,墙面黑色展示柜（人形模特展示）,f,1333522,-6.685,0.328,0.579,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333522&dirx=-6.685&diry=0.328&dirz=0.579
apm,APM Monaco白色金属镶钻项链,中央展台玻璃柜,f,1333523,-6.853,-1.227,0.063,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333523&dirx=-6.853&diry=-1.227&dirz=0.063
apm,APM Monaco白色金属戒指,中央展台玻璃柜,f,1333523,-6.924,-1.452,-0.007,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333523&dirx=-6.924&diry=-1.452&dirz=-0.007
apm,APM Monaco白色金属镶钻项链,墙面展示柜,f,1333523,-6.973,0.107,0.49,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333523&dirx=-6.973&diry=0.107&dirz=0.49
apm,APM Monaco白色金属镶钻项链,墙面展示柜,b,1333523,-10.687,-1.363,0.585,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333523&dirx=-10.687&diry=-1.363&dirz=0.585
apm,APM Monaco白色金属镶钻项链,墙面展示柜,l,1333523,-9.118,-2.703,0.632,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333523&dirx=-9.118&diry=-2.703&dirz=0.632
apm,APM Monaco白色金属镶钻项链,独立几何纹展台,r,1333523,-8.492,1.248,-0.115,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333523&dirx=-8.492&diry=1.248&dirz=-0.115
apm,APM Monaco白色金属项链,墙面展示柜人形模特,f,1333525,-4.129,2.436,0.576,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333525&dirx=-4.129&diry=2.436&dirz=0.576
apm,APM Monaco白色金属戒指,中央展台玻璃柜,f,1333525,-4.143,1.215,-0.317,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333525&dirx=-4.143&diry=1.215&dirz=-0.317
apm,APM Monaco白色金属手镯,中央展台玻璃柜,f,1333525,-4.051,1.644,-0.46,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333525&dirx=-4.051&diry=1.644&dirz=-0.46
apm,APM Monaco白色金属项链,墙面层架展示柜,l,1333525,-6.384,-0.122,0.623,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333525&dirx=-6.384&diry=-0.122&dirz=0.623
apm,APM Monaco白色金属戒指,墙面层架展示柜,l,1333525,-6.103,-0.151,0.655,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333525&dirx=-6.103&diry=-0.151&dirz=0.655
apm,APM Monaco白色金属项链,墙面展示柜人形模特,r,1333525,-5.189,3.658,0.592,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333525&dirx=-5.189&diry=3.658&dirz=0.592
apm,APM Monaco白色银质宝石项链,中央玻璃展台,f,1333527,-3.641,3.815,0.148,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333527&dirx=-3.641&diry=3.815&dirz=0.148
apm,APM Monaco白色银质宝石耳环,墙面玻璃展柜,b,1333527,-7.496,3.511,0.182,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333527&dirx=-7.496&diry=3.511&dirz=0.182
apm,APM Monaco白色银质宝石戒指,独立玻璃展台,l,1333527,-5.903,1.187,0.08,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333527&dirx=-5.903&diry=1.187&dirz=0.08
apm,APM Monaco白色银质宝石项链（人形模特展示）,墙面玻璃展柜,r,1333527,-6.754,4.732,0.097,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333527&dirx=-6.754&diry=4.732&dirz=0.097
apm,APM Monaco白色金属项链（墙面展柜人形模特展示）,墙面展柜人形模特,b,1333530,-9.251,3.574,0.176,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333530&dirx=-9.251&diry=3.574&dirz=0.176
apm,APM Monaco白色金属耳环（墙面展柜方形展示台）,墙面展柜方形展示台,b,1333530,-9.268,3.371,-0.048,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333530&dirx=-9.268&diry=3.371&dirz=-0.048
apm,APM Monaco白色金属手链（墙面展柜方形展示台）,墙面展柜方形展示台,b,1333530,-9.263,3.465,-0.157,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333530&dirx=-9.263&diry=3.465&dirz=-0.157
apm,APM Monaco白色金属戒指（墙面展柜方形展示台）,墙面展柜方形展示台,b,1333530,-9.26,3.496,-0.139,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333530&dirx=-9.26&diry=3.496&dirz=-0.139
apm,APM Monaco白色金属项链（带绿色宝石，墙面展柜人形模特展示）,墙面展柜人形模特,r,1333530,-8.219,5.068,0.159,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333530&dirx=-8.219&diry=5.068&dirz=0.159
apm,APM Monaco白色金属项链（玻璃展柜人形模特展示）,玻璃展柜人形模特,f,1333530,-5.606,2.197,0.595,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333530&dirx=-5.606&diry=2.197&dirz=0.595
apm,APM Monaco白色镶钻项链,独立玻璃罩展台（图f）,f,1333532,-6.832,2.365,0.633,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333532&dirx=-6.832&diry=2.365&dirz=0.633
apm,APM Monaco白色镶钻项链,独立玻璃罩展台（图f）,f,1333532,-6.742,2.548,0.633,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333532&dirx=-6.742&diry=2.548&dirz=0.633
apm,APM Monaco白色镶钻项链,独立玻璃罩展台（图f）,f,1333532,-6.675,2.724,0.649,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333532&dirx=-6.675&diry=2.724&dirz=0.649
apm,APM Monaco白色镶钻项链,独立玻璃罩展台（图f）,f,1333532,-6.64,2.845,0.649,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333532&dirx=-6.64&diry=2.845&dirz=0.649
apm,APM Monaco白色镶钻项链,墙面展示柜（图b）,b,1333532,-10.562,3.593,0.649,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333532&dirx=-10.562&diry=3.593&dirz=0.649
apm,APM Monaco白色镶钻项链,墙面展示柜（图b）,b,1333532,-10.575,3.436,0.649,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333532&dirx=-10.575&diry=3.436&dirz=0.649
apm,APM Monaco白色镶钻项链,独立玻璃罩展台（图r）,r,1333532,-9.715,4.987,-0.226,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333532&dirx=-9.715&diry=4.987&dirz=-0.226
apm,APM Monaco白色镶钻耳环,独立玻璃罩展台（图r）,r,1333532,-9.044,5.287,0.199,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333532&dirx=-9.044&diry=5.287&dirz=0.199
apm,APM Monaco白色镶钻项链,中央玻璃展台（图l）,l,1333532,-8.64,1.343,0.182,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333532&dirx=-8.64&diry=1.343&dirz=0.182
apm,APM Monaco白色镶钻耳环,中央玻璃展台（图l）,l,1333532,-8.452,1.346,0.166,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333532&dirx=-8.452&diry=1.346&dirz=0.166
apm,apm MONACO白色金属镶嵌珠宝（戒指/耳环）,独立玻璃展柜（前视角）,f,1333515,-4.189,-2.561,0.167,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333515&dirx=-4.189&diry=-2.561&dirz=0.167
apm,apm MONACO白色金属镶嵌珠宝（项链/戒指/耳环）,中央玻璃展台,b,1333515,-8.061,-2.683,-0.263,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333515&dirx=-8.061&diry=-2.683&dirz=-0.263
apm,apm MONACO白色金属镶嵌珠宝（项链/戒指）,墙面展柜（左侧）,l,1333515,-7.172,-3.838,0.571,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333515&dirx=-7.172&diry=-3.838&dirz=0.571
apm,apm MONACO白色金属镶嵌珠宝（项链）,墙面展柜（右侧）,r,1333515,-6.992,-0.315,-0.077,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333515&dirx=-6.992&diry=-0.315&dirz=-0.077
apm,apm MONACO白色金属镶钻项链,前展柜人形模特,f,1333516,-5.578,-2.474,0.215,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333516&dirx=-5.578&diry=-2.474&dirz=0.215
apm,apm MONACO白色金属镶钻耳钉,前展柜中央展台,f,1333516,-5.601,-2.613,0.027,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333516&dirx=-5.601&diry=-2.613&dirz=0.027
apm,apm MONACO白色金属镶钻戒指,前展柜中央展台,f,1333516,-5.564,-2.333,-0.079,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333516&dirx=-5.564&diry=-2.333&dirz=-0.079
apm,apm MONACO白色金属镶钻手链,前展柜中央展台,f,1333516,-5.561,-2.129,0.097,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333516&dirx=-5.561&diry=-2.129&dirz=0.097
apm,apm MONACO白色金属镶钻项链,墙面展柜人形模特（左）,b,1333516,-9.187,-1.045,0.663,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333516&dirx=-9.187&diry=-1.045&dirz=0.663
apm,apm MONACO白色金属镶钻项链,墙面展柜人形模特（中）,b,1333516,-9.335,-1.286,0.663,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333516&dirx=-9.335&diry=-1.286&dirz=0.663
apm,apm MONACO白色金属镶钻戒指,中央玻璃展台（左）,b,1333516,-9.349,-1.314,0.426,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333516&dirx=-9.349&diry=-1.314&dirz=0.426
apm,apm MONACO白色金属镶钻耳钉,中央玻璃展台（左）,b,1333516,-9.395,-1.413,0.426,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333516&dirx=-9.395&diry=-1.413&dirz=0.426
apm,apm MONACO白色金属镶钻戒指,中央玻璃展台（中）,b,1333516,-9.462,-1.589,0.426,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333516&dirx=-9.462&diry=-1.589&dirz=0.426
apm,apm MONACO白色金属镶钻耳钉,中央玻璃展台（中）,b,1333516,-9.505,-1.741,0.426,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333516&dirx=-9.505&diry=-1.741&dirz=0.426
apm,apm MONACO白色金属镶钻项链,墙面展柜人形模特（右）,l,1333516,-6.694,-4.01,0.097,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333516&dirx=-6.694&diry=-4.01&dirz=0.097
apm,apm MONACO白色金属镶钻耳钉,前展柜右侧展台,l,1333516,-7.139,-4.163,0.01,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333516&dirx=-7.139&diry=-4.163&dirz=0.01
apm,apm MONACO白色金属镶钻手链,前展柜右侧展台,l,1333516,-6.882,-4.089,-0.171,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333516&dirx=-6.882&diry=-4.089&dirz=-0.171
apm,apm MONACO 银色珠宝项链,左侧独立玻璃展柜（人形模特展示）,f,1333517,-7.057,-2.613,0.114,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333517&dirx=-7.057&diry=-2.613&dirz=0.114
apm,apm MONACO 银色珠宝套装（项链+戒指）,中间偏左独立玻璃展柜,f,1333517,-6.926,-1.766,0.314,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333517&dirx=-6.926&diry=-1.766&dirz=0.314
apm,apm MONACO 银色珠宝项链,中间偏右独立玻璃展柜,f,1333517,-7.02,-1.273,0.41,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333517&dirx=-7.02&diry=-1.273&dirz=0.41
apm,apm MONACO 银色珠宝套装（项链+耳环）,右侧独立玻璃展柜,f,1333517,-7.14,-0.983,0.49,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333517&dirx=-7.14&diry=-0.983&dirz=0.49
apm,apm MONACO 银色珠宝套装（项链+戒指）,中央桌子玻璃展柜,b,1333517,-10.89,-2.251,0.265,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333517&dirx=-10.89&diry=-2.251&dirz=0.265
apm,apm MONACO 银色珠宝项链,右侧桌子玻璃展柜,b,1333517,-10.725,-2.757,0.063,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333517&dirx=-10.725&diry=-2.757&dirz=0.063
apm,apm MONACO 银色珠宝套装（项链+戒指）,左侧桌子玻璃展柜,b,1333517,-10.904,-1.625,0.442,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333517&dirx=-10.904&diry=-1.625&dirz=0.442
apm,apm MONACO 银色珠宝项链（墙面展柜）,墙面玻璃展柜,l,1333517,-8.765,-3.885,0.426,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333517&dirx=-8.765&diry=-3.885&dirz=0.426
apm,时尚杂志,中央圆形桌子,r,1333517,-8.969,0.108,-0.189,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333517&dirx=-8.969&diry=0.108&dirz=-0.189
apm,矿泉水瓶,中央圆形桌子,r,1333517,-9.282,0.076,-0.152,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333517&dirx=-9.282&diry=0.076&dirz=-0.152
apm,黑色托盘,中央圆形桌子,r,1333517,-9.343,0.064,-0.189,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333517&dirx=-9.343&diry=0.064&dirz=-0.189
apm,黑色珠宝盒,中央圆形桌子,r,1333517,-8.797,0.105,-0.079,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333517&dirx=-8.797&diry=0.105&dirz=-0.079
apm,蓝白花卉花束,中央圆形桌子,r,1333517,-9.173,0.093,0.131,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333517&dirx=-9.173&diry=0.093&dirz=0.131
apm,蓝白花卉花束,右侧圆形桌子,r,1333517,-10.136,-0.301,0.426,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333517&dirx=-10.136&diry=-0.301&dirz=0.426
apm,APM Monaco白色镶嵌项链,左侧玻璃展柜,f,1333518,-7.981,-2.514,0.092,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333518&dirx=-7.981&diry=-2.514&dirz=0.092
apm,APM Monaco白色镶嵌手链,左侧玻璃展柜,f,1333518,-7.954,-2.311,0.057,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333518&dirx=-7.954&diry=-2.311&dirz=0.057
apm,APM Monaco白色镶嵌戒指,左侧玻璃展柜,f,1333518,-7.953,-2.296,-0.066,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333518&dirx=-7.953&diry=-2.296&dirz=-0.066
apm,APM Monaco白色镶嵌项链,右侧玻璃展柜,f,1333518,-8.083,-1.433,0.421,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333518&dirx=-8.083&diry=-1.433&dirz=0.421
apm,APM Monaco白色镶嵌手链,右侧玻璃展柜,f,1333518,-8.028,-1.596,0.092,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333518&dirx=-8.028&diry=-1.596&dirz=0.092
apm,APM Monaco白色镶嵌戒指,右侧玻璃展柜,f,1333518,-8.061,-1.492,0.16,https://vr.aibee.cn/store/hmYDdSnqARaUL53I?pid=1333518&dirx=-8.061&diry=-1.492&dirz=0.16
